# 2次メッシュ(6桁) → 都道府県コード(2桁・複数可)の索引。
# src/bin/gen-mesh2pref.rs が国土数値情報の500mメッシュデータから生成する(数年に1度の再生成)。
# 版: m500r6-24 / 4299行
523432,28,33
523433,28
523434,28
523435,28
523436,28
523437,28
523440,33
523441,33
523442,28,33
523443,28
523444,28
523445,28
523446,28
523447,28
523450,33
523451,33
523452,28,33
523453,28,33
523454,28
523455,28
523456,28
523457,28
523460,33
523461,31,33
523462,31,33
523463,28,33
523464,28
523465,28
523466,28
523467,28
523470,31,33
523471,31
523472,31
523473,31
523474,28
523475,28
523476,28
523477,26,28
523500,28
523501,28
523502,28
523503,27,28
523504,27
523505,26,27,29
523506,26,29
523507,26,29
523510,28
523511,28
523512,28
523513,27,28
523514,27
523515,26,27,29
523516,26
523517,26,29
523520,28
523521,28
523522,28
523523,27,28
523524,26,27
523525,26,27
523526,25,26
523527,25,26
523530,28
523531,28
523532,27,28
523533,26,27,28
523534,26,27
523535,26
523536,25,26
523537,25
523540,28
523541,28
523542,27,28
523543,26,27,28
523544,26
523545,26
523546,25,26
523547,25
523550,28
523551,28
523552,26,28
523553,26,28
523554,26
523555,26
523556,25,26
523557,25
523560,28
523561,26,28
523562,26,28
523563,26
523564,26
523565,26
523566,25,26
523567,25
523570,26,28
523571,26,28
523572,26
523573,26
523574,26
523575,26
523576,25,26
523577,25
523600,24,26,29
523601,24
523602,24
523603,24
523604,24
523606,23
523607,23
523610,24,25,26
523611,24
523612,24
523613,24
523614,24
523616,23
523617,23
523620,24,25
523621,24,25
523622,24,25
523623,24
523624,24
523625,24
523626,23
523627,23
523630,25
523631,25
523632,25
523633,24
523634,24
523635,24
523636,23
523637,23
523640,25
523641,25
523642,25
523643,24
523644,24
523645,23,24
523646,23,24
523647,23
523650,25
523651,25
523652,25
523653,24,25
523654,21,24
523655,21,23,24
523656,23
523657,23
523660,25
523661,25
523662,25
523663,21,24,25
523664,21,24
523665,21,23
523666,23
523667,23
523670,25
523671,25
523672,25
523673,21,25
523674,21
523675,21,23
523676,23
523677,23
523700,23
523701,23
523702,23
523703,22,23
523704,22
523705,22
523706,22
523707,22
523710,23
523711,23
523712,23
523713,22,23
523714,22
523715,22
523716,22
523717,22
523720,23
523721,23
523722,23
523723,23
523724,22,23
523725,22,23
523726,22
523727,22
523730,23
523731,23
523732,23
523733,23
523734,23
523735,22,23
523736,22
523737,22
523740,23
523741,23
523742,23
523743,23
523744,23
523745,22,23
523746,22,23
523747,22
523750,23
523751,23
523752,23
523753,23
523754,23
523755,23
523756,22,23
523757,22
523760,23
523761,23
523762,23
523763,21,23
523764,20,23
523765,20,23
523766,20,22,23
523767,22
523770,21,23
523771,21,23
523772,21,23
523773,21,23
523774,20,21,23
523775,20
523776,20
523777,20
523800,22
523801,22
523802,22
523805,22
523806,22
523807,22
523810,22
523811,22
523812,22
523816,22
523817,22
523820,22
523821,22
523822,22
523826,22
523827,22
523830,22
523831,22
523832,22
523833,22
523834,22
523836,22
523837,22
523840,22
523841,22
523842,22
523843,22
523844,22
523846,22
523847,22
523850,22
523851,22
523852,22
523853,22
523854,22
523855,22
523856,22
523857,22
523860,22
523861,22
523862,22
523863,19
523864,19,22
523865,22
523866,22
523867,14,22
523871,22
523872,22
523873,19
523874,19,22
523875,22
523876,22
523877,14,22
523900,22
523902,13
523903,13
523910,22
523912,13
523913,13
523920,22
523921,22
523926,12
523927,12
523930,22
523931,22
523936,12
523937,12
523940,22
523941,22
523946,12
523947,12
523950,14,22
523951,14
523954,14
523955,14
523956,12
523957,12
523960,14,22
523961,14
523964,14
523965,14
523966,12
523967,12
523970,14,22
523971,14
523972,14
523973,14
523974,14
523975,14
523976,12
523977,12
524040,12
524050,12
524051,12
524052,12
524060,12
524061,12
524062,12
524063,12
524070,12
524071,12
524072,12
524073,12
533205,32
533206,32
533207,32
533215,32
533216,32
533217,32
533226,32
533227,32
533300,32
533301,32
533302,31,32
533303,31
533304,31
533305,31
533306,31
533307,31
533310,32
533311,31,32
533312,31,32
533313,31
533314,31
533315,31
533316,31
533317,31
533320,32
533321,31,32
533322,31,32
533323,31
533324,31
533325,31
533326,31
533327,31
533330,32
533400,31
533401,31
533402,31
533403,31
